motif_id	cisbp_tf_id	archive_motif_id	tf_status	tf_name	source_file	alternative_count	alternatives	status
M00311_2.00	T185761_3.10	M00311_3.10	D	FOXC1	TF_Information.txt	20	T185781_3.10;T185793_3.10;T185799_3.10;T185804_3.10;T185805_3.10;T185807_3.10;T185763_3.10;T185772_3.10;T185773_3.10;T185775_3.10;T185780_3.10;T185785_3.10;T185787_3.10;T185788_3.10;T185789_3.10;T185790_3.10;T185791_3.10;T185794_3.10;T185795_3.10;T185798_3.10	AMBIGUOUS
M00312_2.00	T185761_3.10	M00312_3.10	D	FOXC1	TF_Information.txt	20	T185781_3.10;T185793_3.10;T185799_3.10;T185804_3.10;T185805_3.10;T185807_3.10;T185763_3.10;T185772_3.10;T185773_3.10;T185775_3.10;T185780_3.10;T185785_3.10;T185787_3.10;T185788_3.10;T185789_3.10;T185790_3.10;T185791_3.10;T185794_3.10;T185795_3.10;T185798_3.10	AMBIGUOUS
M00313_2.00	T185761_3.10	M00313_3.10	D	FOXC1	TF_Information.txt	20	T185781_3.10;T185793_3.10;T185799_3.10;T185804_3.10;T185805_3.10;T185807_3.10;T185763_3.10;T185772_3.10;T185773_3.10;T185775_3.10;T185780_3.10;T185785_3.10;T185787_3.10;T185788_3.10;T185789_3.10;T185790_3.10;T185791_3.10;T185794_3.10;T185795_3.10;T185798_3.10	AMBIGUOUS
M00314_2.00	T185761_3.10	M00314_3.10	D	FOXC1	TF_Information.txt	20	T185781_3.10;T185793_3.10;T185799_3.10;T185804_3.10;T185805_3.10;T185807_3.10;T185763_3.10;T185772_3.10;T185773_3.10;T185775_3.10;T185780_3.10;T185785_3.10;T185787_3.10;T185788_3.10;T185789_3.10;T185790_3.10;T185791_3.10;T185794_3.10;T185795_3.10;T185798_3.10	AMBIGUOUS
M00315_2.00	T209764_3.10	M00315_3.10	D	ARX	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10	AMBIGUOUS
M00316_2.00	T209764_3.10	M00316_3.10	D	ARX	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10	AMBIGUOUS
M00317_2.00	T209764_3.10	M00317_3.10	D	ARX	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10	AMBIGUOUS
M00318_2.00	T209764_3.10	M00318_3.10	D	ARX	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T209771_3.10;T209778_3.10;T209795_3.10;T209797_3.10;T209802_3.10;T209812_3.10;T209814_3.10;T209821_3.10;T209826_3.10;T209843_3.10;T209855_3.10;T209865_3.10;T209872_3.10;T209875_3.10;T209878_3.10;T209879_3.10	AMBIGUOUS
M00319_2.00	T209764_3.10	M00319_3.10	D	ARX	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10	AMBIGUOUS
M00320_2.00	T209764_3.10	M00320_3.10	D	ARX	TF_Information.txt	20	T209902_3.10;T209958_3.10;T209771_3.10;T209778_3.10;T209802_3.10;T209812_3.10;T209814_3.10;T209826_3.10;T209843_3.10;T209865_3.10;T209879_3.10;T209884_3.10;T209888_3.10;T209891_3.10;T209893_3.10;T209905_3.10;T209908_3.10;T209909_3.10;T209920_3.10;T209928_3.10	AMBIGUOUS
M00321_2.00	T209778_3.10	M00321_3.10	D	VSX1	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209764_3.10;T209766_3.10;T209768_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10;T209802_3.10	AMBIGUOUS
M00322_2.00	T209778_3.10	M00322_3.10	D	VSX1	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209770_3.10;T209771_3.10;T209776_3.10;T209787_3.10;T209788_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10;T209802_3.10;T209811_3.10;T209812_3.10;T209814_3.10;T209818_3.10	AMBIGUOUS
M00323_2.00	T209778_3.10	M00323_3.10	D	VSX1	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209764_3.10;T209766_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209787_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10;T209802_3.10;T209810_3.10;T209811_3.10;T209812_3.10	AMBIGUOUS
M00324_2.00	T209778_3.10	M00324_3.10	D	VSX1	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209764_3.10;T209766_3.10;T209768_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10;T209802_3.10	AMBIGUOUS
M00325_2.00	T209782_3.10	M00325_3.10	D	CRX	TF_Information.txt	10	T209772_3.10;T209774_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209876_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M00326_2.00	T209782_3.10	M00326_3.10	D	CRX	TF_Information.txt	10	T209772_3.10;T209774_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209876_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M00327_2.00	T209782_3.10	M00327_3.10	D	CRX	TF_Information.txt	10	T209772_3.10;T209774_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209876_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M00328_2.00	T209782_3.10	M00328_3.10	D	CRX	TF_Information.txt	10	T209772_3.10;T209774_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209876_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M00329_2.00	T209782_3.10	M00329_3.10	D	CRX	TF_Information.txt	10	T209772_3.10;T209774_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209876_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M00330_2.00	T209782_3.10	M00330_3.10	D	CRX	TF_Information.txt	10	T209772_3.10;T209774_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209876_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M00331_2.00	T209784_3.10	M00331_3.10	D	PBX4	TF_Information.txt	3	T209890_3.10;T209930_3.10;T209941_3.10	AMBIGUOUS
M00332_2.00	T209784_3.10	M00332_3.10	D	PBX4	TF_Information.txt	3	T209890_3.10;T209930_3.10;T209941_3.10	AMBIGUOUS
M00333_2.00	T209802_3.10	M00333_3.10	D	PHOX2B	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209768_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10;T209796_3.10	AMBIGUOUS
M00334_2.00	T209802_3.10	M00334_3.10	D	PHOX2B	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209787_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10;T209810_3.10;T209811_3.10;T209812_3.10	AMBIGUOUS
M00335_2.00	T209802_3.10	M00335_3.10	D	PHOX2B	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10	AMBIGUOUS
M00336_2.00	T209802_3.10	M00336_3.10	D	PHOX2B	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10	AMBIGUOUS
M00337_2.00	T209802_3.10	M00337_3.10	D	PHOX2B	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10	AMBIGUOUS
M00338_2.00	T209811_3.10	M00338_3.10	D	VAX2	TF_Information.txt	20	T209798_3.10;T209902_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209793_3.10	AMBIGUOUS
M00339_2.00	T209811_3.10	M00339_3.10	D	VAX2	TF_Information.txt	20	T209798_3.10;T209902_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209793_3.10	AMBIGUOUS
M00340_2.00	T209814_3.10	M00340_3.10	D	VSX2	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10;T209796_3.10	AMBIGUOUS
M00341_2.00	T209814_3.10	M00341_3.10	D	VSX2	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10;T209796_3.10	AMBIGUOUS
M00342_2.00	T209814_3.10	M00342_3.10	D	VSX2	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10;T209796_3.10	AMBIGUOUS
M00343_2.00	T209820_3.10	M00343_3.10	D	MSX2	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209794_3.10	AMBIGUOUS
M00344_2.00	T209820_3.10	M00344_3.10	D	MSX2	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209794_3.10;T209795_3.10	AMBIGUOUS
M00345_2.00	T209820_3.10	M00345_3.10	D	MSX2	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209794_3.10	AMBIGUOUS
M00346_2.00	T209826_3.10	M00346_3.10	D	ESX1	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209771_3.10;T209778_3.10;T209787_3.10;T209795_3.10;T209796_3.10;T209797_3.10;T209802_3.10;T209812_3.10;T209814_3.10;T209820_3.10;T209821_3.10;T209837_3.10;T209843_3.10;T209845_3.10	AMBIGUOUS
M00347_2.00	T209826_3.10	M00347_3.10	D	ESX1	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209770_3.10;T209771_3.10;T209776_3.10;T209778_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209794_3.10;T209795_3.10;T209796_3.10;T209797_3.10;T209802_3.10;T209811_3.10	AMBIGUOUS
M00348_2.00	T209836_3.10	M00348_3.10	D	HOXD13	TF_Information.txt	3	T209791_3.10;T209823_3.10;T209866_3.10	AMBIGUOUS
M00349_2.00	T209836_3.10	M00349_3.10	D	HOXD13	TF_Information.txt	3	T209791_3.10;T209823_3.10;T209866_3.10	AMBIGUOUS
M00350_2.00	T209836_3.10	M00350_3.10	D	HOXD13	TF_Information.txt	3	T209791_3.10;T209823_3.10;T209866_3.10	AMBIGUOUS
M00351_2.00	T209836_3.10	M00351_3.10	D	HOXD13	TF_Information.txt	2	T209791_3.10;T209823_3.10	AMBIGUOUS
M00352_2.00	T209836_3.10	M00352_3.10	D	HOXD13	TF_Information.txt	2	T209791_3.10;T209823_3.10	AMBIGUOUS
M00353_2.00	T209836_3.10	M00353_3.10	D	HOXD13	TF_Information.txt	3	T209791_3.10;T209823_3.10;T209866_3.10	AMBIGUOUS
M00354_2.00	T209836_3.10	M00354_3.10	D	HOXD13	TF_Information.txt	3	T209791_3.10;T209823_3.10;T209866_3.10	AMBIGUOUS
M00355_2.00	T209836_3.10	M00355_3.10	D	HOXD13	TF_Information.txt	3	T209791_3.10;T209823_3.10;T209866_3.10	AMBIGUOUS
M00356_2.00	T209846_3.10	M00356_3.10	D	NKX2-8	TF_Information.txt	6	T209919_3.10;T209815_3.10;T209828_3.10;T209829_3.10;T209847_3.10;T209925_3.10	AMBIGUOUS
M00357_2.00	T209846_3.10	M00357_3.10	D	NKX2-8	TF_Information.txt	6	T209919_3.10;T209815_3.10;T209828_3.10;T209829_3.10;T209847_3.10;T209925_3.10	AMBIGUOUS
M00358_2.00	T209862_3.10	M00358_3.10	D	VENTX	TF_Information.txt	20	T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209766_3.10;T209770_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209794_3.10;T209805_3.10;T209808_3.10;T209817_3.10;T209818_3.10;T209819_3.10;T209831_3.10;T209832_3.10;T209837_3.10	AMBIGUOUS
M00359_2.00	T209862_3.10	M00359_3.10	D	VENTX	TF_Information.txt	20	T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209766_3.10;T209770_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209794_3.10;T209805_3.10;T209808_3.10;T209817_3.10;T209818_3.10;T209819_3.10;T209831_3.10;T209832_3.10;T209837_3.10	AMBIGUOUS
M00360_2.00	T209862_3.10	M00360_3.10	D	VENTX	TF_Information.txt	20	T209903_3.10;T209950_3.10;T209951_3.10;T209953_3.10;T209766_3.10;T209770_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209794_3.10;T209805_3.10;T209808_3.10;T209817_3.10;T209818_3.10;T209819_3.10;T209831_3.10;T209832_3.10;T209837_3.10	AMBIGUOUS
M00361_2.00	T209875_3.10	M00361_3.10	D	HESX1	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T209764_3.10;T209771_3.10;T209778_3.10;T209787_3.10;T209792_3.10;T209794_3.10;T209795_3.10;T209797_3.10;T209802_3.10;T209812_3.10;T209814_3.10;T209820_3.10;T209821_3.10;T209826_3.10;T209837_3.10;T209843_3.10	AMBIGUOUS
M00362_2.00	T209875_3.10	M00362_3.10	D	HESX1	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T209764_3.10;T209771_3.10;T209778_3.10;T209787_3.10;T209792_3.10;T209794_3.10;T209795_3.10;T209797_3.10;T209802_3.10;T209812_3.10;T209814_3.10;T209820_3.10;T209821_3.10;T209826_3.10;T209837_3.10;T209843_3.10	AMBIGUOUS
M00363_2.00	T209875_3.10	M00363_3.10	D	HESX1	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T209764_3.10;T209771_3.10;T209778_3.10;T209787_3.10;T209792_3.10;T209794_3.10;T209795_3.10;T209797_3.10;T209802_3.10;T209812_3.10;T209814_3.10;T209820_3.10;T209821_3.10;T209826_3.10;T209837_3.10;T209843_3.10	AMBIGUOUS
M00364_2.00	T209875_3.10	M00364_3.10	D	HESX1	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T209764_3.10;T209771_3.10;T209778_3.10;T209787_3.10;T209792_3.10;T209794_3.10;T209795_3.10;T209797_3.10;T209802_3.10;T209812_3.10;T209814_3.10;T209820_3.10;T209821_3.10;T209826_3.10;T209837_3.10;T209843_3.10	AMBIGUOUS
M00365_2.00	T209876_3.10	M00365_3.10	D	PITX2	TF_Information.txt	10	T209772_3.10;T209774_3.10;T209782_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M00366_2.00	T209876_3.10	M00366_3.10	D	PITX2	TF_Information.txt	10	T209772_3.10;T209774_3.10;T209782_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M00367_2.00	T209876_3.10	M00367_3.10	D	PITX2	TF_Information.txt	10	T209772_3.10;T209774_3.10;T209782_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M00368_2.00	T209876_3.10	M00368_3.10	D	PITX2	TF_Information.txt	10	T209772_3.10;T209774_3.10;T209782_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M00369_2.00	T209876_3.10	M00369_3.10	D	PITX2	TF_Information.txt	10	T209772_3.10;T209774_3.10;T209782_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M00370_2.00	T209908_3.10	M00370_3.10	D	PROP1	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10	AMBIGUOUS
M00371_2.00	T209908_3.10	M00371_3.10	D	PROP1	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209764_3.10;T209766_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10;T209802_3.10	AMBIGUOUS
M00372_2.00	T209908_3.10	M00372_3.10	D	PROP1	TF_Information.txt	20	T209902_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T075852_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209792_3.10;T209793_3.10;T209795_3.10	AMBIGUOUS
M00373_2.00	T209909_3.10	M00373_3.10	D	ISX	TF_Information.txt	20	T209902_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T209764_3.10;T209771_3.10;T209778_3.10;T209786_3.10;T209788_3.10;T209789_3.10;T209793_3.10;T209795_3.10;T209796_3.10;T209797_3.10;T209802_3.10;T209811_3.10;T209812_3.10;T209814_3.10;T209817_3.10	AMBIGUOUS
M00374_2.00	T209909_3.10	M00374_3.10	D	ISX	TF_Information.txt	20	T209902_3.10;T209903_3.10;T209950_3.10;T209951_3.10;T209958_3.10;T209764_3.10;T209766_3.10;T209767_3.10;T209770_3.10;T209771_3.10;T209773_3.10;T209776_3.10;T209778_3.10;T209785_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209793_3.10;T209795_3.10	AMBIGUOUS
M00375_2.00	T209925_3.10	M00375_3.10	D	NKX2-5	TF_Information.txt	6	T209919_3.10;T209815_3.10;T209828_3.10;T209829_3.10;T209846_3.10;T209847_3.10	AMBIGUOUS
M00376_2.00	T209925_3.10	M00376_3.10	D	NKX2-5	TF_Information.txt	6	T209919_3.10;T209815_3.10;T209828_3.10;T209829_3.10;T209846_3.10;T209847_3.10	AMBIGUOUS
M00377_2.00	T209925_3.10	M00377_3.10	D	NKX2-5	TF_Information.txt	6	T209919_3.10;T209815_3.10;T209828_3.10;T209829_3.10;T209846_3.10;T209847_3.10	AMBIGUOUS
M00378_2.00	T209925_3.10	M00378_3.10	D	NKX2-5	TF_Information.txt	6	T209919_3.10;T209815_3.10;T209828_3.10;T209829_3.10;T209846_3.10;T209847_3.10	AMBIGUOUS
M00379_2.00	T209925_3.10	M00379_3.10	D	NKX2-5	TF_Information.txt	6	T209919_3.10;T209815_3.10;T209828_3.10;T209829_3.10;T209846_3.10;T209847_3.10	AMBIGUOUS
M00380_2.00	T209927_3.10	M00380_3.10	D	SIX6	TF_Information.txt	1	T209851_3.10	AMBIGUOUS
M00381_2.00	T209927_3.10	M00381_3.10	D	SIX6	TF_Information.txt	1	T209851_3.10	AMBIGUOUS
M00382_2.00	T209927_3.10	M00382_3.10	D	SIX6	TF_Information.txt	1	T209851_3.10	AMBIGUOUS
M00383_2.00	T209939_3.10	M00383_3.10	D	HOXC4	TF_Information.txt	20	T209902_3.10;T209903_3.10;T209938_3.10;T209950_3.10;T209951_3.10;T209766_3.10;T209770_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209790_3.10;T209792_3.10;T209794_3.10;T209800_3.10;T209808_3.10;T209811_3.10;T209816_3.10;T209817_3.10;T209818_3.10	AMBIGUOUS
M00384_2.00	T209939_3.10	M00384_3.10	D	HOXC4	TF_Information.txt	20	T209903_3.10;T209950_3.10;T209951_3.10;T209766_3.10;T209770_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209792_3.10;T209794_3.10;T209808_3.10;T209811_3.10;T209817_3.10;T209818_3.10;T209819_3.10;T209822_3.10;T209831_3.10;T209832_3.10;T209837_3.10	AMBIGUOUS
M00385_2.00	T209939_3.10	M00385_3.10	D	HOXC4	TF_Information.txt	20	T209902_3.10;T209903_3.10;T209938_3.10;T209950_3.10;T209951_3.10;T209766_3.10;T209770_3.10;T209786_3.10;T209787_3.10;T209788_3.10;T209789_3.10;T209790_3.10;T209792_3.10;T209794_3.10;T209800_3.10;T209808_3.10;T209811_3.10;T209816_3.10;T209817_3.10;T209818_3.10	AMBIGUOUS
M00386_2.00	T209955_3.10	M00386_3.10	D	HOXB7	TF_Information.txt	12	T209903_3.10;T209938_3.10;T209769_3.10;T209789_3.10;T209790_3.10;T209800_3.10;T209816_3.10;T209817_3.10;T209822_3.10;T209895_3.10;T209910_3.10;T209936_3.10	AMBIGUOUS
M00387_2.00	T209955_3.10	M00387_3.10	D	HOXB7	TF_Information.txt	10	T209903_3.10;T209938_3.10;T209769_3.10;T209789_3.10;T209790_3.10;T209800_3.10;T209816_3.10;T209817_3.10;T209822_3.10;T209910_3.10	AMBIGUOUS
M00388_2.00	T209955_3.10	M00388_3.10	D	HOXB7	TF_Information.txt	18	T209903_3.10;T209938_3.10;T209769_3.10;T209788_3.10;T209789_3.10;T209790_3.10;T209800_3.10;T209816_3.10;T209817_3.10;T209818_3.10;T209822_3.10;T209832_3.10;T209853_3.10;T209895_3.10;T209910_3.10;T209924_3.10;T209936_3.10;T209939_3.10	AMBIGUOUS
M00389_2.00	T209955_3.10	M00389_3.10	D	HOXB7	TF_Information.txt	18	T209903_3.10;T209938_3.10;T209769_3.10;T209788_3.10;T209789_3.10;T209790_3.10;T209800_3.10;T209816_3.10;T209817_3.10;T209818_3.10;T209822_3.10;T209832_3.10;T209853_3.10;T209895_3.10;T209910_3.10;T209924_3.10;T209936_3.10;T209939_3.10	AMBIGUOUS
M00390_2.00	T237339_3.10	M00390_3.10	D	PAX6	TF_Information.txt	1	T237341_3.10	AMBIGUOUS
M00391_2.00	T237339_3.10	M00391_3.10	D	PAX6	TF_Information.txt	1	T237341_3.10	AMBIGUOUS
M00392_2.00	T237339_3.10	M00392_3.10	D	PAX6	TF_Information.txt	1	T237341_3.10	AMBIGUOUS
M00393_2.00	T237339_3.10	M00393_3.10	D	PAX6	TF_Information.txt	1	T237341_3.10	AMBIGUOUS
M00394_2.00	T237339_3.10	M00394_3.10	D	PAX6	TF_Information.txt	1	T237341_3.10	AMBIGUOUS
M00395_2.00	T237339_3.10	M00395_3.10	D	PAX6	TF_Information.txt	2	T237341_3.10;T237342_3.10	AMBIGUOUS
M00396_2.00	T237339_3.10	M00396_3.10	D	PAX6	TF_Information.txt	1	T237341_3.10	AMBIGUOUS
M00397_2.00	T237339_3.10	M00397_3.10	D	PAX6	TF_Information.txt	2	T237341_3.10;T237342_3.10	AMBIGUOUS
M00398_2.00	T237339_3.10	M00398_3.10	D	PAX6	TF_Information.txt	1	T237341_3.10	AMBIGUOUS
M00399_2.00	T237339_3.10	M00399_3.10	D	PAX6	TF_Information.txt	1	T237341_3.10	AMBIGUOUS
M00400_2.00	T237340_3.10	M00400_3.10	D	PAX7	TF_Information.txt	7	T237339_3.10;T237341_3.10;T237343_3.10;T311642_3.10;T311643_3.10;T311644_3.10;T311645_3.10	AMBIGUOUS
M00401_2.00	T237340_3.10	M00401_3.10	D	PAX7	TF_Information.txt	7	T237339_3.10;T237341_3.10;T237343_3.10;T311642_3.10;T311643_3.10;T311644_3.10;T311645_3.10	AMBIGUOUS
