motif_id	jaspar_name	jaspar_uniprot_id	tf_exists_in_modcredb	motif_file_exists	motif_ref_exists	db_evidence_type	db_mapping_type	matrix_status	status
MA0664.1	MLXIPL		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0664.2	MLXIPL		not_assessed	yes	no			usable	metadata_unavailable
MA0665.1	MSC		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0666.1	MSX1		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0666.2	MSX1		not_assessed	yes	no			usable	metadata_unavailable
MA0666.3	MSX1		not_assessed	yes	no			usable	metadata_unavailable
MA0667.1	MYF6		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0668.1	NEUROD2		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0668.2	Neurod2		not_assessed	yes	no			usable	metadata_unavailable
MA0668.3	Neurod2		not_assessed	yes	no			usable	metadata_unavailable
MA0669.1	NEUROG2		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0670.1	NFIA		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0670.2	NFIA		not_assessed	yes	no			usable	metadata_unavailable
MA0671.1	NFIX		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0671.2	NFIX		not_assessed	yes	no			usable	metadata_unavailable
MA0672.1	NKX2-3		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0672.2	NKX2-3		not_assessed	yes	no			usable	metadata_unavailable
MA0673.1	NKX2-8		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0673.2	NKX2-8		not_assessed	yes	no			usable	metadata_unavailable
MA0674.1	NKX6-1		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0674.2	NKX6-1		not_assessed	yes	no			usable	metadata_unavailable
MA0675.1	NKX6-2		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0675.2	NKX6-2		not_assessed	yes	no			usable	metadata_unavailable
MA0676.1	Nr2e1		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0677.1	Nr2f6		not_assessed	yes	yes	homologous;relative_homologous	close_homolog;distant_homolog	usable	metadata_unavailable
MA0677.2	Nr2f6		not_assessed	yes	no			usable	metadata_unavailable
MA0678.1	OLIG2		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0679.1	ONECUT1		not_assessed	yes	yes	identical	direct_or_identical	usable	metadata_unavailable
MA0679.2	ONECUT1		not_assessed	yes	no			usable	metadata_unavailable
MA0679.3	ONECUT1		not_assessed	yes	no			usable	metadata_unavailable
MA0680.1	PAX7		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0680.2	Pax7		not_assessed	yes	no			usable	metadata_unavailable
MA0680.3	Pax7		not_assessed	yes	no			usable	metadata_unavailable
MA0681.1	Phox2b		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0681.2	PHOX2B		not_assessed	yes	no			usable	metadata_unavailable
MA0681.3	PHOX2B		not_assessed	yes	no			usable	metadata_unavailable
MA0682.1	Pitx1		not_assessed	yes	yes	homologous;relative_homologous	close_homolog;distant_homolog	usable	metadata_unavailable
MA0682.2	PITX1		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0682.3	PITX1		not_assessed	yes	no			usable	metadata_unavailable
MA0683.1	POU4F2		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0683.2	POU4F2		not_assessed	yes	no			usable	metadata_unavailable
MA0684.1	RUNX3		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0684.2	RUNX3		not_assessed	yes	no			usable	metadata_unavailable
MA0684.3	RUNX3		not_assessed	yes	no			usable	metadata_unavailable
MA0685.1	SP4		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0685.2	SP4		not_assessed	yes	no			usable	metadata_unavailable
MA0686.1	SPDEF		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0686.2	SPDEF		not_assessed	yes	no			usable	metadata_unavailable
MA0687.1	SPIC		not_assessed	yes	yes	identical	direct_or_identical	usable	metadata_unavailable
MA0687.2	SPIC		not_assessed	yes	no			usable	metadata_unavailable
MA0688.1	TBX2		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0688.2	TBX2		not_assessed	yes	no			usable	metadata_unavailable
MA0689.1	TBX20		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0690.1	TBX21		not_assessed	yes	yes	homologous;relative_homologous	close_homolog;distant_homolog	usable	metadata_unavailable
MA0690.2	TBX21		not_assessed	yes	no			usable	metadata_unavailable
MA0690.3	TBX21		not_assessed	yes	no			usable	metadata_unavailable
MA0691.1	TFAP4		not_assessed	yes	yes	identical	direct_or_identical	usable	metadata_unavailable
MA0692.1	TFEB		not_assessed	yes	yes	homologous;identical	close_homolog;direct_or_identical	usable	metadata_unavailable
MA0692.2	TFEB		not_assessed	yes	no			usable	metadata_unavailable
MA0693.1	Vdr		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0693.2	VDR		not_assessed	yes	no			usable	metadata_unavailable
MA0693.3	Vdr		not_assessed	yes	no			usable	metadata_unavailable
MA0693.4	Vdr		not_assessed	yes	no			usable	metadata_unavailable
MA0694.1	ZBTB7B		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0694.2	ZBTB7B		not_assessed	yes	no			usable	metadata_unavailable
MA0695.1	ZBTB7C		not_assessed	yes	yes	relative_homologous	distant_homolog	usable	metadata_unavailable
MA0695.2	ZBTB7C		not_assessed	yes	no			usable	metadata_unavailable
MA0696.1	ZIC1		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0697.1	ZIC3		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0697.2	Zic3		not_assessed	yes	no			usable	metadata_unavailable
MA0697.3	Zic3		not_assessed	yes	no			usable	metadata_unavailable
MA0698.1	ZBTB18		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0698.2	ZBTB18		not_assessed	yes	no			usable	metadata_unavailable
MA0699.1	LBX2		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0699.2	LBX2		not_assessed	yes	no			usable	metadata_unavailable
MA0700.1	LHX2		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0700.2	LHX2		not_assessed	yes	no			usable	metadata_unavailable
MA0700.3	LHX2		not_assessed	yes	no			usable	metadata_unavailable
MA0701.1	LHX9		not_assessed	yes	yes	homologous;identical	close_homolog;direct_or_identical	usable	metadata_unavailable
MA0701.2	LHX9		not_assessed	yes	no			usable	metadata_unavailable
MA0701.3	LHX9		not_assessed	yes	no			usable	metadata_unavailable
MA0702.1	LMX1A		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0702.2	LMX1A		not_assessed	yes	no			usable	metadata_unavailable
MA0702.3	LMX1A		not_assessed	yes	no			usable	metadata_unavailable
MA0703.1	LMX1B		not_assessed	yes	yes	homologous;identical	close_homolog;direct_or_identical	usable	metadata_unavailable
MA0703.2	LMX1B		not_assessed	yes	no			usable	metadata_unavailable
MA0703.3	LMX1B		not_assessed	yes	no			usable	metadata_unavailable
MA0704.1	Lhx4		not_assessed	yes	yes	relative_homologous	distant_homolog	usable	metadata_unavailable
MA0704.2	Lhx4		not_assessed	yes	no			usable	metadata_unavailable
MA0705.1	Lhx8		not_assessed	yes	yes	homologous;relative_homologous	close_homolog;distant_homolog	usable	metadata_unavailable
MA0705.2	Lhx8		not_assessed	yes	no			usable	metadata_unavailable
MA0706.1	MEOX2		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0706.2	MEOX2		not_assessed	yes	no			usable	metadata_unavailable
MA0707.1	MNX1		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0707.2	MNX1		not_assessed	yes	no			usable	metadata_unavailable
MA0707.3	MNX1		not_assessed	yes	no			usable	metadata_unavailable
MA0708.1	MSX2		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0708.2	MSX2		not_assessed	yes	no			usable	metadata_unavailable
MA0708.3	MSX2		not_assessed	yes	no			usable	metadata_unavailable
MA0709.1	Msx3		not_assessed	yes	yes	homologous;relative_homologous	close_homolog;distant_homolog	usable	metadata_unavailable
MA0709.2	Msx3		not_assessed	yes	no			usable	metadata_unavailable
MA0710.1	NOTO		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0710.2	NOTO		not_assessed	yes	no			usable	metadata_unavailable
MA0711.1	OTX1		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0711.2	OTX1		not_assessed	yes	no			usable	metadata_unavailable
MA0712.1	OTX2		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0712.2	OTX2		not_assessed	yes	no			usable	metadata_unavailable
MA0712.3	OTX2		not_assessed	yes	no			usable	metadata_unavailable
MA0713.1	PHOX2A		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0714.1	PITX3		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0714.2	PITX3		not_assessed	yes	no			usable	metadata_unavailable
MA0715.1	PROP1		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0716.1	PRRX1		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0716.2	PRRX1		not_assessed	yes	no			usable	metadata_unavailable
MA0717.1	RAX2		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0717.2	RAX2		not_assessed	yes	no			usable	metadata_unavailable
MA0718.1	RAX		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0718.2	RAX		not_assessed	yes	no			usable	metadata_unavailable
MA0719.1	RHOXF1		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0719.2	RHOXF1		not_assessed	yes	no			usable	metadata_unavailable
MA0720.1	Shox2		not_assessed	yes	yes	homologous;relative_homologous	close_homolog;distant_homolog	usable	metadata_unavailable
MA0720.2	Shox2		not_assessed	yes	no			usable	metadata_unavailable
MA0721.1	UNCX		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0721.2	UNCX		not_assessed	yes	no			usable	metadata_unavailable
MA0722.1	VAX1		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0722.2	VAX1		not_assessed	yes	no			usable	metadata_unavailable
MA0723.1	VAX2		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0723.2	VAX2		not_assessed	yes	no			usable	metadata_unavailable
MA0723.3	VAX2		not_assessed	yes	no			usable	metadata_unavailable
MA0724.1	VENTX		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0725.1	VSX1		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0725.2	VSX1		not_assessed	yes	no			usable	metadata_unavailable
MA0726.1	VSX2		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0726.2	VSX2		not_assessed	yes	no			usable	metadata_unavailable
MA0727.1	NR3C2		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0727.2	NR3C2		not_assessed	yes	no			usable	metadata_unavailable
MA0728.1	Nr2F6		not_assessed	yes	no			usable	metadata_unavailable
MA0729.1	RARA		not_assessed	yes	no			usable	metadata_unavailable
MA0730.1	RARA		not_assessed	yes	no			usable	metadata_unavailable
MA0731.1	BCL6B		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0732.1	EGR3		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0732.2	EGR3		not_assessed	yes	no			usable	metadata_unavailable
MA0733.1	EGR4		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0733.2	EGR4		not_assessed	yes	no			usable	metadata_unavailable
MA0734.1	GLI2		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0734.2	GLI2		not_assessed	yes	no			usable	metadata_unavailable
MA0734.3	Gli2		not_assessed	yes	no			usable	metadata_unavailable
MA0734.4	Gli2		not_assessed	yes	no			usable	metadata_unavailable
MA0735.1	GLIS1		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0735.2	GLIS1		not_assessed	yes	no			usable	metadata_unavailable
MA0736.1	GLIS2		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0737.1	GLIS3		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0738.1	HIC2		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0738.2	HIC2		not_assessed	yes	no			usable	metadata_unavailable
MA0739.1	Hic1		not_assessed	yes	yes	relative_homologous	distant_homolog	usable	metadata_unavailable
MA0739.2	Hic1		not_assessed	yes	no			usable	metadata_unavailable
MA0740.1	KLF14		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0740.2	KLF14		not_assessed	yes	no			usable	metadata_unavailable
MA0741.1	KLF16		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0742.1	Klf12		not_assessed	yes	yes	homologous;relative_homologous	close_homolog;distant_homolog	usable	metadata_unavailable
MA0742.2	KLF12		not_assessed	yes	no			usable	metadata_unavailable
MA0743.1	SCRT1		not_assessed	yes	yes	relative_homologous	distant_homolog	usable	metadata_unavailable
MA0743.2	SCRT1		not_assessed	yes	no			usable	metadata_unavailable
MA0743.3	SCRT1		not_assessed	yes	no			usable	metadata_unavailable
MA0744.1	SCRT2		not_assessed	yes	yes	identical;relative_homologous	direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0744.2	SCRT2		not_assessed	yes	no			usable	metadata_unavailable
MA0744.3	SCRT2		not_assessed	yes	no			usable	metadata_unavailable
MA0745.1	SNAI2		not_assessed	yes	yes	identical	direct_or_identical	usable	metadata_unavailable
MA0745.2	SNAI2		not_assessed	yes	no			usable	metadata_unavailable
MA0745.3	SNAI2		not_assessed	yes	no			usable	metadata_unavailable
MA0746.1	SP3		not_assessed	yes	yes	homologous;identical;relative_homologous	close_homolog;direct_or_identical;distant_homolog	usable	metadata_unavailable
MA0746.2	SP3		not_assessed	yes	no			usable	metadata_unavailable
MA0746.3	SP3		not_assessed	yes	no			usable	metadata_unavailable
